power,Ws,relay,temperature,time
43.4,0,True,24.8,2022-12-23 08:53:09.632234
43.4,0,True,24.8,2022-12-23 08:53:10.192149
43.4,0,True,24.8,2022-12-23 08:53:10.768215
43.4,0,True,24.8,2022-12-23 08:53:11.337805
0,0,True,24.8,2022-12-23 08:53:11.910164
0,0,True,24.8,2022-12-23 08:53:12.483998
0,0,True,24.8,2022-12-23 08:53:13.109789
0,0,True,24.8,2022-12-23 08:53:13.698184
0,0,True,24.8,2022-12-23 08:53:14.264845
0,0,True,24.8,2022-12-23 08:53:14.836767
0,0,True,24.8,2022-12-23 08:53:15.409964
0,0,True,24.8,2022-12-23 08:53:15.977259
0,0,True,24.8,2022-12-23 08:53:16.558198
0,0,True,24.8,2022-12-23 08:53:17.124522
0,0,True,24.8,2022-12-23 08:53:17.690213
0,0,True,24.8,2022-12-23 08:53:18.261914
0,0,True,24.8,2022-12-23 08:53:18.846409
0,0,True,24.8,2022-12-23 08:53:19.420665
0,0,True,24.8,2022-12-23 08:53:19.983572
0,0,True,24.8,2022-12-23 08:53:20.565653
0,0,True,24.8,2022-12-23 08:53:21.126342
0,10.4,True,24.8,2022-12-23 08:53:21.692139
0,114.5,True,24.8,2022-12-23 08:53:22.263836
0,0,True,24.8,2022-12-23 08:53:22.829611
0,0,True,24.8,2022-12-23 08:53:23.394995
0,0,True,24.8,2022-12-23 08:53:23.961468
0,0,True,24.8,2022-12-23 08:53:24.541796
0,0,True,24.8,2022-12-23 08:53:25.115861
0,0,True,24.8,2022-12-23 08:53:25.686655
0,0,True,24.8,2022-12-23 08:53:26.249303
0,0,True,24.8,2022-12-23 08:53:26.816177
0,0,True,24.8,2022-12-23 08:53:27.377930
0,3.5,True,24.8,2022-12-23 08:53:27.933331
0,17.5,True,24.8,2022-12-23 08:53:28.498509
0,0,True,24.8,2022-12-23 08:53:29.081651
0,0,True,24.8,2022-12-23 08:53:29.671731
0,0,True,24.8,2022-12-23 08:53:30.226559
0,0,True,24.8,2022-12-23 08:53:30.815861
0,0,True,24.8,2022-12-23 08:53:31.469080
0,0,True,24.8,2022-12-23 08:53:32.256803
0,0,True,24.8,2022-12-23 08:53:32.843278
